date,host,algo,numproc,msgsize,hostTime,hostMem,simTime
2015-02-25,idbool-1,ring_light_barrier,115,620377,9.62,8024844k,0.814538
2015-02-25,idbool-1,ring_mpi_barrier,115,620377,10.45,8028916k,0.842037
2015-02-25,idbool-1,ring_one_barrier,115,620377,9.65,8024824k,0.807511
2015-02-25,idbool-1,mvapich2_scatter_dest,115,620377,9.79,8029204k,0.767812
2015-02-25,idbool-1,mvapich2,115,620377,10.12,8025352k,0.767813
2015-02-25,idbool-1,ompi,115,620377,9.42,8024832k,0.807187
2015-02-25,idbool-1,mpich,115,620377,8.88,8026872k,0.807186
2015-02-25,idbool-1,impi,115,620377,9.97,8025356k,0.769070
2015-02-25,idbool-1,2dmesh,4,164807,0.22,18536k,0.011474
2015-02-25,idbool-1,3dmesh,4,164807,0.17,20080k,0.005849
2015-02-25,idbool-1,basic_linear,4,164807,0.17,16692k,0.005849
2015-02-25,idbool-1,bruck,4,164807,0.15,16708k,0.005849
2015-02-25,idbool-1,pair,4,164807,0.15,15388k,0.007000
2015-02-25,idbool-1,rdb,4,164807,0.15,24824k,0.022022
2015-02-25,idbool-1,ring,4,164807,0.17,15392k,0.007000
2015-02-25,idbool-1,ring_light_barrier,4,164807,0.17,15372k,0.007130
2015-02-25,idbool-1,ring_mpi_barrier,4,164807,0.14,15372k,0.007521
2015-02-25,idbool-1,ring_one_barrier,4,164807,0.16,15368k,0.007130
2015-02-25,idbool-1,mvapich2_scatter_dest,4,164807,0.20,17236k,0.005849
2015-02-25,idbool-1,mvapich2,4,164807,0.20,17240k,0.005849
2015-02-25,idbool-1,ompi,4,164807,0.17,15388k,0.007000
2015-02-25,idbool-1,mpich,4,164807,0.17,15368k,0.007000
2015-02-25,idbool-1,impi,4,164807,0.16,17412k,0.006240
2015-02-25,idbool-1,basic_linear,280,193264,150.28,29665612k,1.572044
2015-02-25,idbool-1,bruck,280,193264,152.76,29663956k,1.572044
2015-02-25,idbool-1,ring,280,193264,28.28,14871420k,1.657984
2015-02-25,idbool-1,ring_light_barrier,280,193264,30.63,14868124k,1.715585
2015-02-25,idbool-1,ring_mpi_barrier,280,193264,37.97,14869424k,1.739891
2015-02-25,idbool-1,ring_one_barrier,280,193264,28.59,14871444k,1.660234
2015-02-25,idbool-1,mvapich2_scatter_dest,280,193264,31.41,15025032k,1.608765
2015-02-25,idbool-1,mvapich2,280,193264,29.53,15025276k,1.608766
2015-02-25,idbool-1,ompi,280,193264,29.14,14865288k,1.670404
2015-02-25,idbool-1,mpich,280,193264,28.05,14867340k,1.657823
2015-02-25,idbool-1,impi,280,193264,30.72,15028100k,1.610332
2015-02-25,idbool-1,2dmesh,342,20937,42.55,16788652k,1.681850
2015-02-25,idbool-1,basic_linear,342,20937,26.66,4959036k,0.610199
2015-02-25,idbool-1,bruck,342,20937,27.64,4958932k,0.610199
2015-02-25,idbool-1,ring,342,20937,40.13,2417404k,0.696292
2015-02-25,idbool-1,ring_light_barrier,342,20937,57.18,2419184k,0.637662
2015-02-25,idbool-1,ring_mpi_barrier,342,20937,30.88,2421608k,0.682508
2015-02-25,idbool-1,ring_one_barrier,342,20937,30.51,2419468k,0.686973
2015-02-25,idbool-1,mvapich2_scatter_dest,342,20937,38.39,2442148k,0.651980
2015-02-25,idbool-1,mvapich2,342,20937,38.57,2442168k,0.651980
2015-02-25,idbool-1,ompi,342,20937,40.32,2421504k,0.695839
2015-02-25,idbool-1,mpich,342,20937,25.64,4954972k,0.610199
2015-02-25,idbool-1,impi,342,20937,38.98,2441736k,0.653323
2015-02-25,idbool-1,2dmesh,87,485808,81.43,32058956k,15.020106
2015-02-25,idbool-1,basic_linear,87,485808,5.15,3612912k,0.446111
2015-02-25,idbool-1,bruck,87,485808,5.09,3612916k,0.446112
2015-02-25,idbool-1,ring,87,485808,4.76,3603408k,0.485485
2015-02-25,idbool-1,ring_light_barrier,87,485808,4.97,3605432k,0.491015
2015-02-25,idbool-1,ring_mpi_barrier,87,485808,5.63,3603408k,0.508800
2015-02-25,idbool-1,ring_one_barrier,87,485808,4.99,3603356k,0.485810
2015-02-25,idbool-1,mvapich2_scatter_dest,87,485808,4.95,3603404k,0.455839
2015-02-25,idbool-1,mvapich2,87,485808,5.16,3603388k,0.455839
2015-02-25,idbool-1,ompi,87,485808,5.08,3603408k,0.485486
2015-02-25,idbool-1,mpich,87,485808,4.81,3603388k,0.485485
2015-02-25,idbool-1,impi,87,485808,5.25,3605816k,0.457091
2015-02-25,idbool-1,2dmesh,75,422691,24.32,12638104k,5.778631
2015-02-25,idbool-1,3dmesh,75,422691,42.58,37605288k,9.589301
2015-02-25,idbool-1,basic_linear,75,422691,3.80,2341380k,0.334108
2015-02-25,idbool-1,bruck,75,422691,3.46,2341356k,0.334107
2015-02-25,idbool-1,ring,75,422691,3.57,2338344k,0.367923
2015-02-25,idbool-1,ring_light_barrier,75,422691,3.65,2336292k,0.372672
2015-02-25,idbool-1,ring_mpi_barrier,75,422691,3.61,2334252k,0.387248
2015-02-25,idbool-1,ring_one_barrier,75,422691,3.60,2334228k,0.368183
2015-02-25,idbool-1,mvapich2_scatter_dest,75,422691,3.55,2334252k,0.342445
2015-02-25,idbool-1,mvapich2,75,422691,3.55,2334516k,0.342445
2015-02-25,idbool-1,ompi,75,422691,3.70,2336276k,0.367923
2015-02-25,idbool-1,mpich,75,422691,3.52,2334248k,0.367923
2015-02-25,idbool-1,impi,75,422691,3.55,2334616k,0.343631
2015-02-25,idbool-1,2dmesh,18,1340893,2.21,1611528k,1.744838
2015-02-25,idbool-1,3dmesh,18,1340893,3.15,4466860k,3.220459
2015-02-25,idbool-1,basic_linear,18,1340893,0.91,436076k,0.243612
2015-02-25,idbool-1,bruck,18,1340893,0.92,440184k,0.243612
2015-02-25,idbool-1,rdb,18,1340893,5.30,7428000k,8.533413
2015-02-25,idbool-1,ring,18,1340893,0.98,435808k,0.251024
2015-02-25,idbool-1,ring_light_barrier,18,1340893,0.92,437876k,0.252065
2015-02-25,idbool-1,ring_mpi_barrier,18,1340893,0.92,435812k,0.254472
2015-02-25,idbool-1,ring_one_barrier,18,1340893,0.92,435832k,0.251219
2015-02-25,idbool-1,mvapich2_scatter_dest,18,1340893,0.93,435832k,0.245465
2015-02-25,idbool-1,mvapich2,18,1340893,1.39,436096k,0.245465
2015-02-25,idbool-1,ompi,18,1340893,0.94,435836k,0.251024
2015-02-25,idbool-1,mpich,18,1340893,0.86,437856k,0.251023
2015-02-25,idbool-1,impi,18,1340893,0.93,436272k,0.246314
2015-02-25,idbool-1,basic_linear,117,832528,13.42,11160268k,1.030578
2015-02-25,idbool-1,bruck,117,832528,13.23,11161932k,1.030580
2015-02-25,idbool-1,ring,117,832528,12.19,11142184k,1.083850
2015-02-25,idbool-1,ring_light_barrier,117,832528,12.42,11144248k,1.091331
2015-02-25,idbool-1,ring_mpi_barrier,117,832528,13.19,11146272k,1.119351
2015-02-25,idbool-1,ring_one_barrier,117,832528,11.80,11142184k,1.084174
2015-02-25,idbool-1,mvapich2_scatter_dest,117,832528,12.39,11142448k,1.044012
2015-02-25,idbool-1,mvapich2,117,832528,13.76,11142472k,1.044013
2015-02-25,idbool-1,ompi,117,832528,11.87,11146268k,1.083849
2015-02-25,idbool-1,mpich,117,832528,12.32,11144232k,1.083850
2015-02-25,idbool-1,impi,117,832528,12.61,11142908k,1.045270
2015-02-25,idbool-1,basic_linear,216,238149,99.26,21728512k,0.546732
2015-02-25,idbool-1,bruck,216,238149,72.52,21729056k,0.546731
2015-02-25,idbool-1,ring,216,238149,23.35,10919332k,0.669878
2015-02-25,idbool-1,ring_light_barrier,216,238149,27.65,10919620k,0.683799
2015-02-25,idbool-1,ring_mpi_barrier,216,238149,34.95,10917704k,0.733258
2015-02-25,idbool-1,ring_one_barrier,216,238149,26.10,10915380k,0.670202
2015-02-25,idbool-1,mvapich2_scatter_dest,216,238149,20.33,11067048k,0.577230
2015-02-25,idbool-1,mvapich2,216,238149,20.59,11067064k,0.577230
2015-02-25,idbool-1,ompi,216,238149,19.32,10915244k,0.669877
2015-02-25,idbool-1,mpich,216,238149,19.82,10919352k,0.669878
2015-02-25,idbool-1,impi,216,238149,21.08,11069488k,0.578637
2015-02-25,idbool-1,basic_linear,17,1846295,1.00,532944k,0.315565
2015-02-25,idbool-1,bruck,17,1846295,0.98,532964k,0.315565
2015-02-25,idbool-1,rdb,17,1846295,5.92,8947172k,10.491536
2015-02-25,idbool-1,ring,17,1846295,1.02,532676k,0.322513
2015-02-25,idbool-1,ring_light_barrier,17,1846295,1.02,532676k,0.323489
2015-02-25,idbool-1,ring_mpi_barrier,17,1846295,1.00,532700k,0.325766
2015-02-25,idbool-1,ring_one_barrier,17,1846295,1.02,532696k,0.322708
2015-02-25,idbool-1,mvapich2_scatter_dest,17,1846295,1.01,536764k,0.317418
2015-02-25,idbool-1,mvapich2,17,1846295,1.03,532692k,0.317418
2015-02-25,idbool-1,ompi,17,1846295,0.98,532680k,0.322513
2015-02-25,idbool-1,mpich,17,1846295,1.03,532696k,0.322513
2015-02-25,idbool-1,impi,17,1846295,1.02,532680k,0.318266
2015-02-25,idbool-1,basic_linear,41,1351738,3.25,2232548k,0.577205
2015-02-25,idbool-1,bruck,41,1351738,2.76,2233072k,0.577205
2015-02-25,idbool-1,ring,41,1351738,2.79,2230944k,0.595271
2015-02-25,idbool-1,ring_light_barrier,41,1351738,3.08,2230964k,0.597809
2015-02-25,idbool-1,ring_mpi_barrier,41,1351738,3.73,2230944k,0.605747
2015-02-25,idbool-1,ring_one_barrier,41,1351738,3.04,2230964k,0.595531
2015-02-25,idbool-1,mvapich2_scatter_dest,41,1351738,3.14,2233012k,0.581838
2015-02-25,idbool-1,mvapich2,41,1351738,3.15,2230944k,0.581837
2015-02-25,idbool-1,ompi,41,1351738,2.81,2230940k,0.595271
2015-02-25,idbool-1,mpich,41,1351738,3.02,2230944k,0.595271
2015-02-25,idbool-1,impi,41,1351738,3.19,2232992k,0.582886
2015-02-25,idbool-1,2dmesh,169,9144,6.73,1409612k,0.248402
2015-02-25,idbool-1,3dmesh,169,9144,35.50,15366068k,3.202696
2015-02-25,idbool-1,basic_linear,169,9144,5.99,561200k,0.016551
2015-02-25,idbool-1,bruck,169,9144,5.36,559152k,0.016551
2015-02-25,idbool-1,rdb,169,9144,36.19,38077380k,4.475184
2015-02-25,idbool-1,ring,169,9144,3.49,272644k,0.044104
2015-02-25,idbool-1,ring_light_barrier,169,9144,3.74,274708k,0.054968
2015-02-25,idbool-1,ring_mpi_barrier,169,9144,4.48,274688k,0.091886
2015-02-25,idbool-1,ring_one_barrier,169,9144,4.63,274688k,0.098230
2015-02-25,idbool-1,mvapich2_scatter_dest,169,9144,3.39,275640k,0.023481
2015-02-25,idbool-1,mvapich2,169,9144,4.02,279708k,0.023481
2015-02-25,idbool-1,ompi,169,9144,3.62,272668k,0.044104
2015-02-25,idbool-1,mpich,169,9144,4.62,559152k,0.016551
2015-02-25,idbool-1,impi,169,9144,9.67,276076k,0.028504
2015-02-25,idbool-1,2dmesh,58,919766,55.28,26982188k,18.670193
2015-02-25,idbool-1,basic_linear,58,919766,3.97,3041992k,0.559681
2015-02-25,idbool-1,bruck,58,919766,4.09,3038436k,0.559681
2015-02-25,idbool-1,ring,58,919766,3.72,3033660k,0.585621
2015-02-25,idbool-1,ring_light_barrier,58,919766,4.14,3033660k,0.589265
2015-02-25,idbool-1,ring_mpi_barrier,58,919766,3.90,3035724k,0.600522
2015-02-25,idbool-1,ring_one_barrier,58,919766,3.73,3035708k,0.585882
2015-02-25,idbool-1,mvapich2_scatter_dest,58,919766,3.93,3033948k,0.566166
2015-02-25,idbool-1,mvapich2,58,919766,4.00,3035988k,0.566166
2015-02-25,idbool-1,ompi,58,919766,3.78,3037748k,0.585621
2015-02-25,idbool-1,mpich,58,919766,3.72,3033660k,0.585621
2015-02-25,idbool-1,impi,58,919766,4.41,3033920k,0.567218
2015-02-25,idbool-1,basic_linear,197,65642,18.70,5029000k,0.137811
2015-02-25,idbool-1,bruck,197,65642,10.05,5029020k,0.137811
2015-02-25,idbool-1,ring,197,65642,8.51,2518964k,0.250024
2015-02-25,idbool-1,ring_light_barrier,197,65642,8.33,2515120k,0.262710
2015-02-25,idbool-1,ring_mpi_barrier,197,65642,15.99,2515224k,0.307193
2015-02-25,idbool-1,ring_one_barrier,197,65642,16.51,2519220k,0.250349
2015-02-25,idbool-1,mvapich2_scatter_dest,197,65642,8.35,2553684k,0.166008
2015-02-25,idbool-1,mvapich2,197,65642,7.26,2555728k,0.166008
2015-02-25,idbool-1,ompi,197,65642,7.41,2516920k,0.250024
2015-02-25,idbool-1,mpich,197,65642,7.28,2516924k,0.250024
2015-02-25,idbool-1,impi,197,65642,8.37,2560260k,0.167412
2015-02-25,idbool-1,basic_linear,71,47551,1.73,487384k,0.035779
2015-02-25,idbool-1,bruck,71,47551,1.64,485320k,0.035779
2015-02-25,idbool-1,rdb,71,47551,12.24,15607604k,4.791059
2015-02-25,idbool-1,ring,71,47551,1.55,249640k,0.054729
2015-02-25,idbool-1,ring_light_barrier,71,47551,1.57,249636k,0.059218
2015-02-25,idbool-1,ring_mpi_barrier,71,47551,1.75,253912k,0.071822
2015-02-25,idbool-1,ring_one_barrier,71,47551,1.70,249656k,0.114664
2015-02-25,idbool-1,mvapich2_scatter_dest,71,47551,1.72,259688k,0.040448
2015-02-25,idbool-1,mvapich2,71,47551,1.73,259672k,0.040448
2015-02-25,idbool-1,ompi,71,47551,1.52,253724k,0.054729
2015-02-25,idbool-1,mpich,71,47551,1.49,249640k,0.054729
2015-02-25,idbool-1,impi,71,47551,1.73,260052k,0.041633
2015-02-25,idbool-1,basic_linear,221,416169,27.64,19929948k,0.977075
2015-02-25,idbool-1,bruck,221,416169,27.36,19931604k,0.977075
2015-02-25,idbool-1,ring,221,416169,21.63,19866440k,1.078519
2015-02-25,idbool-1,ring_light_barrier,221,416169,27.15,19868468k,1.092767
2015-02-25,idbool-1,ring_mpi_barrier,221,416169,28.76,19864376k,1.151281
2015-02-25,idbool-1,ring_one_barrier,221,416169,26.87,19866424k,1.078844
2015-02-25,idbool-1,mvapich2_scatter_dest,221,416169,27.07,19864932k,1.002552
2015-02-25,idbool-1,mvapich2,221,416169,34.09,19866968k,1.002552
2015-02-25,idbool-1,ompi,221,416169,33.18,19868472k,1.078520
2015-02-25,idbool-1,mpich,221,416169,28.36,19866444k,1.078519
2015-02-25,idbool-1,impi,221,416169,29.82,19867768k,1.003959
2015-02-25,idbool-1,basic_linear,29,1473095,1.86,1224432k,0.440428
2015-02-25,idbool-1,bruck,29,1473095,1.96,1222368k,0.440428
2015-02-25,idbool-1,rdb,29,1473095,23.68,24104208k,14.071018
2015-02-25,idbool-1,ring,29,1473095,1.89,1221576k,0.452935
2015-02-25,idbool-1,ring_light_barrier,29,1473095,1.69,1223640k,0.454691
2015-02-25,idbool-1,ring_mpi_barrier,29,1473095,1.99,1221580k,0.460027
2015-02-25,idbool-1,ring_one_barrier,29,1473095,1.87,1221592k,0.453195
2015-02-25,idbool-1,mvapich2_scatter_dest,29,1473095,1.96,1221580k,0.443671
2015-02-25,idbool-1,mvapich2,29,1473095,1.75,1221580k,0.443670
2015-02-25,idbool-1,ompi,29,1473095,1.91,1221580k,0.452935
2015-02-25,idbool-1,mpich,29,1473095,1.68,1221596k,0.452935
2015-02-25,idbool-1,impi,29,1473095,1.98,1221596k,0.444587
2015-02-25,idbool-1,2dmesh,60,331381,9.88,5370392k,2.410362
2015-02-25,idbool-1,basic_linear,60,331381,2.30,1181468k,0.209012
2015-02-25,idbool-1,bruck,60,331381,2.15,1181488k,0.209012
2015-02-25,idbool-1,ring,60,331381,3.26,1179204k,0.235880
2015-02-25,idbool-1,ring_light_barrier,60,331381,2.19,1181332k,0.239652
2015-02-25,idbool-1,ring_mpi_barrier,60,331381,2.62,1177264k,0.251300
2015-02-25,idbool-1,ring_one_barrier,60,331381,2.25,1177244k,0.236139
2015-02-25,idbool-1,mvapich2_scatter_dest,60,331381,2.63,1177268k,0.215498
2015-02-25,idbool-1,mvapich2,60,331381,2.14,1177264k,0.215497
2015-02-25,idbool-1,ompi,60,331381,2.18,1177260k,0.235879
2015-02-25,idbool-1,mpich,60,331381,2.16,1177260k,0.235879
2015-02-25,idbool-1,impi,60,331381,2.27,1177704k,0.216550
2015-02-25,idbool-1,2dmesh,8,1661827,0.56,373852k,0.625808
2015-02-25,idbool-1,3dmesh,8,1661827,0.79,583020k,0.497722
2015-02-25,idbool-1,basic_linear,8,1661827,0.33,115488k,0.124546
2015-02-25,idbool-1,bruck,8,1661827,0.42,115456k,0.124547
2015-02-25,idbool-1,pair,8,1661827,0.34,115504k,0.127326
2015-02-25,idbool-1,rdb,8,1661827,0.80,946444k,0.994054
2015-02-25,idbool-1,ring,8,1661827,0.41,115488k,0.127326
2015-02-25,idbool-1,ring_light_barrier,8,1661827,0.41,117532k,0.127716
2015-02-25,idbool-1,ring_mpi_barrier,8,1661827,0.33,115492k,0.128822
2015-02-25,idbool-1,ring_one_barrier,8,1661827,0.41,115492k,0.127521
2015-02-25,idbool-1,mvapich2_scatter_dest,8,1661827,0.33,115508k,0.125010
2015-02-25,idbool-1,mvapich2,8,1661827,0.35,115508k,0.125010
2015-02-25,idbool-1,ompi,8,1661827,0.34,117552k,0.127326
2015-02-25,idbool-1,mpich,8,1661827,0.34,115508k,0.127326
2015-02-25,idbool-1,impi,8,1661827,0.42,115488k,0.125596
2015-02-25,idbool-1,basic_linear,83,880413,7.17,5946020k,0.770531
2015-02-25,idbool-1,bruck,83,880413,6.71,5944256k,0.770531
2015-02-25,idbool-1,ring,83,880413,6.63,5937592k,0.808052
2015-02-25,idbool-1,ring_light_barrier,83,880413,7.28,5935548k,0.813323
2015-02-25,idbool-1,ring_mpi_barrier,83,880413,6.86,5935548k,0.829460
2015-02-25,idbool-1,ring_one_barrier,83,880413,6.66,5935548k,0.808312
2015-02-25,idbool-1,mvapich2_scatter_dest,83,880413,7.12,5937592k,0.779796
2015-02-25,idbool-1,mvapich2,83,880413,7.01,5935816k,0.779796
2015-02-25,idbool-1,ompi,83,880413,7.10,5939636k,0.808053
2015-02-25,idbool-1,mpich,83,880413,6.67,5939608k,0.808052
2015-02-25,idbool-1,impi,83,880413,7.89,5935916k,0.780982
2015-02-25,idbool-1,basic_linear,823,27210,435.22,36984544k,5.397055
2015-02-25,idbool-1,bruck,823,27210,451.23,36982476k,5.397055
2015-02-25,idbool-1,ring,823,27210,360.54,18056104k,6.494783
2015-02-25,idbool-1,ring_light_barrier,823,27210,880.65,18052716k,5.417705
2015-02-25,idbool-1,ring_mpi_barrier,823,27210,229.61,18055360k,5.668273
2015-02-25,idbool-1,ring_one_barrier,823,27210,293.31,18052816k,6.864750
2015-02-25,idbool-1,mvapich2_scatter_dest,823,27210,300.54,18122944k,6.656195
2015-02-25,idbool-1,mvapich2,823,27210,297.54,18126388k,6.744458
2015-02-25,idbool-1,ompi,823,27210,307.67,18053184k,6.704495
2015-02-25,idbool-1,mpich,823,27210,502.07,36985588k,5.397055
2015-02-25,idbool-1,impi,823,27210,285.91,18133116k,6.815136
2015-02-25,idbool-1,basic_linear,527,140737,640.61,76683208k,12.922061
2015-02-25,idbool-1,bruck,527,140737,642.87,76682880k,12.922061
2015-02-25,idbool-1,ring,527,140737,132.30,38268316k,13.103740
2015-02-25,idbool-1,ring_light_barrier,527,140737,172.17,38268340k,13.130177
2015-02-25,idbool-1,ring_mpi_barrier,527,140737,101.61,38268596k,13.280582
2015-02-25,idbool-1,ring_one_barrier,527,140737,137.07,38268244k,13.098518
2015-02-25,idbool-1,mvapich2_scatter_dest,527,140737,111.97,38488868k,12.973304
2015-02-25,idbool-1,mvapich2,527,140737,112.80,38489524k,12.973307
2015-02-25,idbool-1,ompi,527,140737,128.57,38268452k,13.102853
2015-02-25,idbool-1,mpich,527,140737,126.51,38268452k,13.102942
2015-02-25,idbool-1,impi,527,140737,110.38,38493184k,12.977262
2015-02-25,idbool-1,basic_linear,41,477935,1.53,802588k,0.204382
2015-02-25,idbool-1,bruck,41,477935,1.74,798516k,0.204382
2015-02-25,idbool-1,rdb,41,477935,22.08,29027548k,13.758670
2015-02-25,idbool-1,ring,41,477935,2.25,798712k,0.222448
2015-02-25,idbool-1,ring_light_barrier,41,477935,1.59,796664k,0.224985
2015-02-25,idbool-1,ring_mpi_barrier,41,477935,1.66,800756k,0.232924
2015-02-25,idbool-1,ring_one_barrier,41,477935,2.39,796648k,0.222708
2015-02-25,idbool-1,mvapich2_scatter_dest,41,477935,1.63,796648k,0.209015
2015-02-25,idbool-1,mvapich2,41,477935,2.90,796668k,0.209014
2015-02-25,idbool-1,ompi,41,477935,1.60,796664k,0.222448
2015-02-25,idbool-1,mpich,41,477935,1.60,796648k,0.222448
2015-02-25,idbool-1,impi,41,477935,2.22,798712k,0.210063
2015-02-25,idbool-1,basic_linear,864,55058,1001.06,81319948k,11.733174
2015-02-25,idbool-1,bruck,864,55058,987.05,81330460k,11.733174
2015-02-25,idbool-1,ring,864,55058,373.70,40217644k,14.767698
2015-02-25,idbool-1,ring_light_barrier,864,55058,1064.67,40219404k,11.807053
2015-02-25,idbool-1,ring_mpi_barrier,864,55058,294.54,40219832k,12.120570
2015-02-25,idbool-1,ring_one_barrier,864,55058,391.40,40217724k,14.199746
2015-02-25,idbool-1,mvapich2_scatter_dest,864,55058,394.44,40356688k,14.527232
2015-02-25,idbool-1,mvapich2,864,55058,394.93,40362192k,14.422930
2015-02-25,idbool-1,ompi,864,55058,343.37,40215176k,15.111273
2015-02-25,idbool-1,mpich,864,55058,353.03,40219496k,14.970474
2015-02-25,idbool-1,impi,864,55058,363.33,40372744k,12.821698
2015-02-25,idbool-1,2dmesh,99,204909,18.16,9521024k,2.724182
2015-02-25,idbool-1,basic_linear,99,204909,12.20,3927704k,0.214774
2015-02-25,idbool-1,bruck,99,204909,12.00,3927704k,0.214774
2015-02-25,idbool-1,ring,99,204909,5.20,1997652k,0.270593
2015-02-25,idbool-1,ring_light_barrier,99,204909,4.67,1998004k,0.276903
2015-02-25,idbool-1,ring_mpi_barrier,99,204909,7.17,1995924k,0.296379
2015-02-25,idbool-1,ring_one_barrier,99,204909,11.20,1993712k,0.270918
2015-02-25,idbool-1,mvapich2_scatter_dest,99,204909,4.59,2053576k,0.228585
2015-02-25,idbool-1,mvapich2,99,204909,5.62,2053828k,0.228585
2015-02-25,idbool-1,ompi,99,204909,4.78,1993652k,0.270593
2015-02-25,idbool-1,mpich,99,204909,4.42,1993648k,0.270592
2015-02-25,idbool-1,impi,99,204909,10.82,2058056k,0.229839
2015-02-25,idbool-1,basic_linear,267,244838,185.70,34137856k,0.913053
2015-02-25,idbool-1,bruck,267,244838,186.20,34138260k,0.913053
2015-02-25,idbool-1,ring,267,244838,31.96,17130116k,1.124807
2015-02-25,idbool-1,ring_light_barrier,267,244838,37.90,17131840k,1.069474
2015-02-25,idbool-1,ring_mpi_barrier,267,244838,37.60,17126052k,1.129626
2015-02-25,idbool-1,ring_one_barrier,267,244838,30.89,17128052k,1.131462
2015-02-25,idbool-1,mvapich2_scatter_dest,267,244838,47.38,17319168k,0.996280
2015-02-25,idbool-1,mvapich2,267,244838,49.49,17318744k,0.996281
2015-02-25,idbool-1,ompi,267,244838,31.35,17128056k,1.137271
2015-02-25,idbool-1,mpich,267,244838,33.66,17130112k,1.118511
2015-02-25,idbool-1,impi,267,244838,50.17,17321800k,0.997093
2015-02-25,idbool-1,basic_linear,154,462390,14.12,10757764k,0.755084
2015-02-25,idbool-1,bruck,154,462390,13.81,10757484k,0.755085
2015-02-25,idbool-1,ring,154,462390,13.20,10726612k,0.825495
2015-02-25,idbool-1,ring_light_barrier,154,462390,12.30,10722504k,0.835382
2015-02-25,idbool-1,ring_mpi_barrier,154,462390,14.08,10726596k,0.875571
2015-02-25,idbool-1,ring_one_barrier,154,462390,12.62,10726616k,0.825819
2015-02-25,idbool-1,mvapich2_scatter_dest,154,462390,13.28,10727124k,0.772687
2015-02-25,idbool-1,mvapich2,154,462390,13.64,10725100k,0.772686
2015-02-25,idbool-1,ompi,154,462390,12.17,10724556k,0.825493
2015-02-25,idbool-1,mpich,154,462390,12.06,10726592k,0.825493
2015-02-25,idbool-1,impi,154,462390,12.90,10725476k,0.774082
2015-02-25,idbool-1,basic_linear,59,450670,3.20,1548444k,0.279278
2015-02-25,idbool-1,bruck,59,450670,2.40,1548428k,0.279278
2015-02-25,idbool-1,ring,59,450670,2.86,1546152k,0.305682
2015-02-25,idbool-1,ring_light_barrier,59,450670,2.86,1544204k,0.309390
2015-02-25,idbool-1,ring_mpi_barrier,59,450670,2.57,1544224k,0.320842
2015-02-25,idbool-1,ring_one_barrier,59,450670,2.43,1544204k,0.305942
2015-02-25,idbool-1,mvapich2_scatter_dest,59,450670,2.47,1548296k,0.285763
2015-02-25,idbool-1,mvapich2,59,450670,2.59,1546264k,0.285763
2015-02-25,idbool-1,ompi,59,450670,2.51,1544204k,0.305681
2015-02-25,idbool-1,mpich,59,450670,2.60,1546264k,0.305681
2015-02-25,idbool-1,impi,59,450670,2.52,1544660k,0.286815
2015-02-25,idbool-1,2dmesh,46,389614,11.98,6010020k,4.954522
2015-02-25,idbool-1,basic_linear,46,389614,1.65,819668k,0.187478
2015-02-25,idbool-1,bruck,46,389614,1.57,819688k,0.187478
2015-02-25,idbool-1,rdb,46,389614,26.61,33457792k,13.540055
